Unnamed: 0,erbmi,ertpreat,eudrink,eueat,euexercise,eufastfd,eufdsit,euprpmel,eusoda,eugenhth,codified_bmi,codified_health
479,26.299999,70,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
480,24.4,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
481,28.0,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
482,24.1,75,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1
483,31.299999,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
484,27.799999,45,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
485,33.700001,120,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3,1
487,22.6,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
488,23.6,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
489,36.400002,55,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3,1
490,25.299999,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
491,30.0,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
495,26.299999,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
496,22.6,45,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2,1
497,28.1,120,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
498,28.299999,55,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
501,23.0,55,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
502,20.200001,25,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2,2
503,34.0,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3,2
504,22.799999,45,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2,2
505,23.700001,15,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2,1
508,28.299999,25,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
511,15.8,75,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1,1
512,23.6,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
513,21.9,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
514,23.299999,180,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
516,25.200001,60,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3,1
518,26.4,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
520,26.9,15,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3,1
521,22.4,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
523,28.200001,180,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
524,27.5,85,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
526,32.700001,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
528,26.299999,40,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
529,25.1,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
530,20.6,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
531,25.4,105,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
532,24.799999,35,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
534,22.4,55,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
537,29.0,48,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
538,26.299999,20,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3,1
540,21.0,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
541,24.4,45,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2,1
542,31.9,15,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,3,2
543,41.599998,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
545,34.900002,90,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
546,22.700001,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
547,28.200001,26,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
550,22.799999,85,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
551,30.799999,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
552,25.1,60,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3,2
553,22.299999,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
556,24.6,120,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
557,32.900002,30,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
558,25.700001,60,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
561,31.700001,80,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
562,22.5,75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2,1
563,21.9,150,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
564,22.9,90,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
567,22.0,80,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2,1
568,27.4,20,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
572,25.799999,95,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
573,35.5,105,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
576,20.799999,20,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
577,26.6,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
578,30.200001,40,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3,1
579,22.9,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
581,23.5,30,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1
586,30.9,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
592,24.200001,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
594,35.700001,35,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
595,38.400002,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
596,24.1,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
598,30.1,45,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
599,27.1,45,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
602,22.299999,20,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
607,20.799999,105,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2,1
608,30.700001,45,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
609,23.4,150,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2,1
610,29.0,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
612,20.4,165,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
613,24.299999,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
614,23.0,50,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
616,20.4,90,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1
617,26.5,65,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
618,28.1,95,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
619,29.6,65,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
620,25.799999,15,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
621,25.1,80,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
624,27.6,45,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3,1
626,31.200001,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
627,32.599998,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
628,20.6,35,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
631,20.299999,80,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
632,24.799999,60,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2,1
633,23.299999,95,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
637,25.799999,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
639,21.299999,110,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2,1
641,25.5,60,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3,1
642,21.799999,30,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
643,22.9,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
644,28.5,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
645,25.0,180,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
647,31.200001,95,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
648,30.0,90,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3,2
649,21.799999,75,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
650,25.4,30,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3,2
652,29.799999,240,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3,2
656,21.6,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
657,32.900002,15,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
658,27.4,15,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3,2
661,25.1,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
664,22.299999,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
665,20.700001,40,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1
669,20.799999,60,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1
670,25.1,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
672,19.5,70,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2,1
673,23.799999,90,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2,1
677,36.900002,115,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
678,39.5,85,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3,1
681,26.5,60,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3,1
682,24.799999,60,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2,2
683,17.9,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1,2
688,23.1,195,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
689,32.5,15,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
690,28.299999,65,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3,1
692,24.6,45,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2,1
693,17.0,105,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,1,2
694,39.599998,35,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
695,20.5,180,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
696,28.0,45,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
697,17.6,60,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1
698,20.200001,25,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
701,24.6,250,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
704,25.299999,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
705,25.1,45,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
706,23.299999,75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
707,41.099998,20,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
708,14.6,35,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1
709,45.400002,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,2
710,27.299999,115,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
711,22.0,50,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
714,24.1,50,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1
715,23.4,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
716,23.4,30,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
717,21.5,35,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
718,22.700001,90,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
719,25.1,60,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
720,51.400002,45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
721,23.9,205,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
722,42.900002,120,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
726,26.6,120,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
727,30.700001,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
728,28.200001,45,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3,1
729,30.200001,50,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3,1
730,24.6,120,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
731,33.900002,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
733,19.4,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
734,36.400002,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
737,24.299999,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
739,30.700001,90,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
741,37.099998,110,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
742,27.1,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
743,27.1,105,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
745,21.0,50,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
746,21.700001,115,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
747,28.299999,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
748,42.799999,30,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
749,26.200001,140,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
750,23.4,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
751,32.900002,45,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
754,32.900002,95,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
756,31.200001,105,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
757,27.299999,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
759,27.4,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
760,17.700001,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
761,26.4,30,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
763,27.0,40,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
765,24.4,115,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
766,29.0,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
767,42.5,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
770,16.299999,45,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1,1
772,21.5,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
773,18.1,31,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1
774,31.299999,30,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
775,29.0,105,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
776,27.1,70,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
777,27.200001,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
778,30.700001,95,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
779,29.5,15,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
784,18.1,55,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1
789,25.799999,105,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
790,23.4,65,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
791,32.099998,95,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,3,2
792,22.6,40,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
794,28.200001,56,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
795,31.6,150,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
796,21.6,20,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
799,23.6,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
800,35.900002,75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
801,32.700001,45,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
802,23.0,60,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1
803,20.799999,10,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
804,20.799999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
805,27.700001,50,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3,2
806,24.299999,60,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
807,31.1,165,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,3,2
808,22.5,30,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
810,19.9,123,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2,2
811,35.900002,60,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3,1
812,28.200001,60,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
814,36.299999,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
815,22.6,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
816,25.799999,15,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
818,40.0,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3,2
819,23.799999,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
823,17.9,65,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1,2
824,20.299999,65,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
825,22.200001,40,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
828,26.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
829,21.6,55,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2,2
831,23.6,70,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
832,25.5,150,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
834,36.099998,50,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
836,20.700001,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
837,30.1,45,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
838,25.700001,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
840,19.0,30,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
841,21.299999,95,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2,1
842,27.5,90,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
844,25.6,65,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
845,34.700001,30,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
849,25.1,15,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3,2
850,36.900002,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
851,32.5,35,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
852,23.0,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
854,28.299999,75,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3,1
855,25.799999,10,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3,1
856,29.0,0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3,1
861,27.4,75,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3,1
862,36.200001,185,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
863,23.4,15,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
864,27.9,75,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
866,26.6,135,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
868,21.9,65,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2,1
869,18.5,65,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2,1
871,34.900002,40,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
872,18.700001,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
873,30.299999,50,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
876,24.200001,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
877,26.6,30,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
878,33.400002,21,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
879,31.299999,20,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2
880,19.200001,60,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
881,28.1,47,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
884,26.9,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
885,25.799999,35,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3,2
889,22.700001,18,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
891,24.1,35,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
893,24.799999,65,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
896,22.299999,120,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
897,25.799999,120,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3,1
899,23.9,15,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2,1
900,26.1,25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
901,29.0,45,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
902,25.799999,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
905,30.0,65,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
906,25.799999,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
907,20.799999,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
908,26.6,30,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
911,26.9,210,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1
912,21.299999,100,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
917,23.700001,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
922,38.0,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3,2
923,23.799999,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2,1
926,27.299999,20,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
927,27.4,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
928,27.4,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
929,33.599998,210,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
931,27.9,38,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3,1
933,29.0,50,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
935,40.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
937,24.299999,75,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
938,22.6,50,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
939,19.200001,150,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
941,30.700001,210,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
942,28.200001,0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
943,26.6,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
945,30.700001,20,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
946,19.5,170,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2,1
947,38.299999,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2
948,33.700001,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
950,24.700001,20,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
952,30.1,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
953,42.299999,75,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
954,21.799999,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
955,31.1,15,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
956,22.6,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
957,27.4,30,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
958,27.299999,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
959,24.299999,75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
960,26.4,20,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
962,29.1,40,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3,1
965,19.1,45,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2,2
967,23.700001,30,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
968,20.9,135,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
969,21.6,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
970,26.6,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
971,19.6,40,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2,1
972,28.9,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
973,25.1,120,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
974,24.6,155,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2,1
975,20.4,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
